tau_cal_0,tau_cal_1,tau_cal_2,tau_cal_3,tau_cal_4,tau_cal_5,tau_cal_6,tau_cal_7,tau_cal_8,tau_cal_9,tau_cal_10,tau_cal_11,tau_est_0,tau_est_1,tau_est_2,tau_est_3,tau_est_4,tau_est_5,tau_est_6,tau_est_7,tau_est_8,tau_est_9,tau_est_10,tau_est_11,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_pos_target_0,joint_pos_target_1,joint_pos_target_2,joint_pos_target_3,joint_pos_target_4,joint_pos_target_5,joint_pos_target_6,joint_pos_target_7,joint_pos_target_8,joint_pos_target_9,joint_pos_target_10,joint_pos_target_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,
-0.0985177,-0.649327,-7.74685,4.67104,-2.95127,1.29934,12.4083,6.10188,-10.5555,-5.81256,17.0752,14.1428,0,0,0,0,0,0,0,0,0,0,0,0,0.138194,-0.170328,0.194368,-0.0650436,1.58476,0.800816,1.12434,1.465,-1.85649,-1.47917,-1.87505,-1.89643,0.105542,-0.261297,-0.0972677,0.129103,1.5653,0.844251,1.72746,1.81542,-2.47919,-1.87115,-1.22394,-1.33451,-1.43554,-3.24983,0.911926,0.36524,4.92987,-0.426916,5.33922,5.31703,-10.0239,-7.97378,-1.59526,-0.18967,
0.0659274,-0.230182,-8.47066,5.83762,-3.13406,-1.6664,15.3954,7.22004,-7.25443,-4.90789,17.2756,13.833,0,0,0,0,0,0,0,0,0,0,0,0,0.0934815,-0.225318,0.205113,-0.0649988,1.65064,0.807207,1.22496,1.56507,-2.15064,-1.69432,-1.8967,-1.89203,0.0636566,-0.291399,-0.133369,0.159639,1.5288,0.749975,1.92532,1.93866,-2.79036,-2.12008,-1.21603,-1.32791,-1.6231,-2.84372,0.0172227,-0.443352,0.176261,0.471198,4.22729,4.23943,-17.4772,-11.4721,-0.517664,0.540098,
1.0043,0.37297,-9.98204,8.8559,-3.13248,-2.08442,11.8928,4.8672,-3.10521,-2.45077,17.3885,14.2397,0,0,0,0,0,0,0,0,0,0,0,0,0.0662435,-0.279628,0.198299,-0.0817408,1.59361,0.805162,1.30601,1.64422,-2.50476,-1.92475,-1.90205,-1.87657,0.0773405,-0.312852,-0.211862,0.249452,1.36984,0.701419,1.86502,1.9169,-2.98607,-2.25847,-1.21098,-1.28897,-1.45376,-2.40716,-0.543975,-1.15215,-4.92343,-1.01831,4.1647,3.8995,-17.855,-11.7843,-0.223653,0.900273,
-1.03636,1.36623,-10.0049,9.43468,-3.80302,-3.96589,10.3021,3.08338,-8.00994,1.09879,16.6052,12.4232,0,0,0,0,0,0,0,0,0,0,0,0,0.0787127,-0.317456,0.18818,-0.10582,1.4471,0.757545,1.3913,1.71923,-2.72302,-2.13691,-1.90236,-1.85064,0.0743062,-0.292834,-0.224576,0.245948,1.14081,0.535347,1.87792,1.90712,-3.03986,-2.26624,-1.23103,-1.32273,1.85239,-1.50135,-0.627928,-1.28092,-7.70835,-3.17812,3.72698,3.22791,0.1776,-8.66439,0.356311,1.54916,
1.10365,-0.571207,-9.08549,9.55142,-1.77899,-0.894831,9.77761,0.14691,-7.46636,3.72479,14.6478,7.18251,0,0,0,0,0,0,0,0,0,0,0,0,0.0880313,-0.335806,0.178313,-0.126688,1.29805,0.668461,1.45542,1.77445,-2.72307,-2.24316,-1.8878,-1.81307,0.130497,-0.362762,-0.191485,0.240343,1.05986,0.516661,1.90027,1.82579,-3.0291,-2.1483,-1.28094,-1.48238,-0.0840322,-0.205395,-0.318887,-0.75126,-8.35127,-5.80031,2.6872,2.27336,-0.368891,-2.70646,1.04755,2.16968,
2.11313,0.00572682,-6.78069,7.85305,0.128147,4.3233,6.41155,0.149062,-5.89479,5.55682,12.2808,2.19643,0,0,0,0,0,0,0,0,0,0,0,0,0.0896971,-0.336413,0.177545,-0.13344,1.12964,0.546833,1.5015,1.81338,-2.7227,-2.2227,-1.86164,-1.76374,0.182952,-0.340429,-0.0898768,0.181888,0.988897,0.617878,1.79385,1.85011,-2.95849,-1.92739,-1.34326,-1.62688,0.436517,-0.21223,0.190302,0.0602947,-7.29346,-5.09435,1.79431,1.53843,0.000111661,3.65156,1.35695,2.45018,
1.10282,1.41158,-4.69128,3.28941,0.908288,4.42863,8.41365,-4.88794,-6.01892,-0.0456762,10.6406,5.58915,0,0,0,0,0,0,0,0,0,0,0,0,0.111132,-0.338217,0.186936,-0.0932184,1.01187,0.487329,1.53108,1.8606,-2.7227,-2.09709,-1.83416,-1.72794,0.187767,-0.282674,0.0102266,0.112719,0.952447,0.651924,1.89199,1.72753,-2.96346,-1.92743,-1.3812,-1.48018,1.62609,-0.0459862,0.547106,3.71804,-4.78751,-0.627507,1.21782,3.12204,-5.95825e-06,8.57431,1.36656,1.21001,
-0.586985,1.87934,-7.42567,3.98901,2.00524,0.453548,6.15902,-4.02103,-5.96761,-1.91222,10.4444,12.0248,0,0,0,0,0,0,0,0,0,0,0,0,0.144617,-0.323886,0.197244,-0.0542409,0.944849,0.530132,1.55358,1.89371,-2.7227,-1.97341,-1.80682,-1.68553,0.15639,-0.214041,-0.0880535,0.120033,0.986775,0.626135,1.82043,1.7425,-2.9614,-1.98153,-1.36516,-1.15443,1.76263,1.73358,0.586491,0.735688,-1.91421,3.8931,1.02444,0.481357,7.1085e-05,3.41837,1.19377,2.50507,
0.101191,1.96183,-8.51517,4.37085,2.77707,-1.05991,6.17977,0.0328499,-3.86778,-2.50818,10.5111,11.7079,0,0,0,0,0,0,0,0,0,0,0,0,0.160924,-0.279967,0.198409,-0.0510126,0.938281,0.61484,1.56737,1.88996,-2.72304,-1.95207,-1.78053,-1.63193,0.160061,-0.151053,-0.153071,0.114717,1.06995,0.650303,1.81882,1.87242,-2.88455,-2.06532,-1.32894,-1.1058,-0.245562,2.52202,-0.543697,-0.455193,1.02924,3.89295,0.212742,-0.943027,-0.339804,-0.646014,1.55726,2.8903,
0.554961,0.733508,-5.41608,4.21548,1.52044,1.19065,8.51764,1.64101,-3.04185,0.0791737,8.58434,6.15882,0,0,0,0,0,0,0,0,0,0,0,0,0.145566,-0.219228,0.17646,-0.0712315,0.987622,0.679939,1.56374,1.85751,-2.72281,-1.99902,-1.74466,-1.5679,0.1488,-0.125338,-0.0679444,0.0709207,1.11779,0.773436,1.89651,1.88532,-2.84322,-2.0608,-1.36622,-1.25913,-0.948258,3.22747,-1.38804,-1.32335,3.46773,2.29354,-0.396638,-1.89157,0.0633915,-3.24751,1.75322,3.12062,
2.49746,-0.0367643,-6.82248,4.55828,-2.47867,11.2247,6.10425,-1.62113,-5.08747,3.52426,8.87956,18.0734,0,0,0,0,0,0,0,0,0,0,0,0,0.132916,-0.153848,0.147416,-0.098285,1.06238,0.71906,1.56633,1.82281,-2.7227,-2.04539,-1.71728,-1.50951,0.226719,-0.0890746,-0.154757,0.0616798,1.03966,1.21317,1.83364,1.73283,-2.9262,-1.93127,-1.34657,-0.735165,-0.304776,3.31219,-1.46369,-1.11832,3.82162,2.2562,1.157,-1.25675,0.000111898,-1.34269,0.776693,2.5705,
0.385848,3.48184,-12.6933,6.21765,1.59107,14.3432,5.58126,-4.48536,-6.79134,4.05982,8.00075,27.0929,0,0,0,0,0,0,0,0,0,0,0,0,0.164335,-0.120148,0.117626,-0.120243,1.09798,0.786921,1.58542,1.79132,-2.72274,-2.07123,-1.70018,-1.45205,0.246928,-0.0147617,-0.416047,0.108513,1.15121,1.40487,1.81335,1.57043,-2.99397,-1.97536,-1.3573,-0.305607,3.35794,-1.69438,-1.29702,-0.997525,-0.520639,2.21078,0.23425,-2.07371,0.0209997,-3.32645,1.14285,3.13659,
0.761871,6.00217,-10.9395,3.67093,2.40091,17.407,3.59825,-1.18424,-5.31573,7.13098,12.7719,23.0719,0,0,0,0,0,0,0,0,0,0,0,0,0.221848,-0.151175,0.0396102,-0.130963,1.0997,0.835319,1.6009,1.73093,-2.72271,-2.13494,-1.68559,-1.36865,0.299236,0.0642337,-0.539975,0.0165056,1.22589,1.58149,1.76872,1.59901,-2.93522,-1.90894,-1.16518,-0.338396,2.34564,-1.23391,-7.10028,0.0315922,1.50787,2.49476,1.19414,-4.22779,0.00622448,-2.96196,0.476916,5.36886,
1.0991,7.4589,-11.0456,0.746236,2.5231,19.8625,2.25906,7.73422,-3.42164,8.26313,15.1285,12.6454,0,0,0,0,0,0,0,0,0,0,0,0,0.265707,-0.160568,-0.0967908,-0.116583,1.16327,0.894857,1.59823,1.62002,-2.7227,-2.18707,-1.64967,-1.22461,0.344494,0.140181,-0.645134,-0.0686344,1.34716,1.7539,1.65997,1.80985,-2.85955,-1.89646,-0.987054,-0.55547,1.74115,0.119633,-5.32586,0.904941,4.14798,3.22725,-1.43073,-5.97703,0.000803684,-1.99589,2.87372,8.16641,
4.88364,8.15925,-12.1062,-1.08049,4.69971,20.2833,-5.32372,12.1803,0.709719,10.073,19.9735,-1.31322,0,0,0,0,0,0,0,0,0,0,0,0,0.283012,-0.156703,-0.17403,-0.112418,1.26151,0.971905,1.57375,1.5071,-2.7227,-2.21518,-1.57961,-1.03294,0.48045,0.167554,-0.702881,-0.182499,1.56013,1.87409,1.3555,1.90099,-2.69431,-1.83028,-0.708753,-0.841999,0.10462,-0.105654,-2.23024,-1.34304,5.53126,4.54291,-0.264798,-4.66608,9.45986e-05,-0.901452,3.59616,12.1735,
-1.32342,10.1985,-3.4996,-4.50942,11.199,19.964,-21.6112,9.73861,13.9746,15.1162,23.1519,-7.86636,0,0,0,0,0,0,0,0,0,0,0,0,0.303866,-0.172388,-0.206818,-0.109161,1.37889,1.07167,1.5851,1.54472,-2.69888,-2.22792,-1.50423,-0.911087,0.295442,0.19966,-0.396674,-0.284177,1.95862,1.9749,0.730953,2.06955,-2.09333,-1.63636,-0.492773,-1.2138,2.22561,-1.79463,-2.4936,0.268049,6.58817,5.23401,0.515282,6.76428,2.32846,-0.654417,4.26887,0.596875,
-4.22815,10.4742,10.5987,-1.70807,10.9812,27.7799,-26.241,9.27378,17.6872,21.2617,15.1399,-3.46219,0,0,0,0,0,0,0,0,0,0,0,0,0.332789,-0.246806,-0.307827,-0.125552,1.5876,1.20798,1.55768,1.8018,-2.58335,-2.24502,-1.34812,-1.03107,0.104095,0.102491,0.0270438,-0.229088,2.22756,2.41869,0.436327,2.40146,-1.86813,-1.4036,-0.573544,-1.36509,-2.97842,-3.48348,-4.4539,-1.76066,10.0357,4.97564,-3.58588,11.4354,0.386785,-0.452108,8.44909,-9.77688,
-8.26413,8.94005,14.4035,-0.97975,4.96412,26.7097,-25.0404,6.38592,18.5282,25.23,5.97135,-3.3592,0,0,0,0,0,0,0,0,0,0,0,0,0.293294,-0.292377,-0.360073,-0.12522,1.77598,1.29992,1.43466,2.03271,-2.55687,-2.24105,-1.1251,-1.2285,-0.0609161,0.0411223,0.203487,-0.136365,2.14812,2.45492,0.265292,2.52611,-1.77465,-1.21164,-0.610506,-1.53795,-1.18224,-1.20511,-0.628987,1.40226,8.67895,4.33039,-8.38752,11.8983,2.05463,1.01067,13.7873,-8.75389,
-15.8046,8.22985,10.1282,2.81651,-9.36286,16.5545,-5.70776,-10.2147,23.0171,24.4401,-9.49169,-7.21903,0,0,0,0,0,0,0,0,0,0,0,0,0.284551,-0.291959,-0.321908,-0.0956812,1.93192,1.38161,1.22268,2.27647,-2.49956,-2.19455,-0.837383,-1.38961,-0.334821,0.0649806,0.212602,0.041055,1.68304,2.11416,0.802297,2.10554,-1.51688,-1.14617,-1.22128,-1.82559,0.640544,1.3873,6.46914,1.20378,6.28149,3.51865,-9.60387,11.8829,3.10005,3.5387,-0.211237,-7.3613,
-22.4028,11.1182,0.39601,4.2036,-18.5192,6.94343,11.5004,-29.8922,20.087,12.4829,-16.873,-17.2976,0,0,0,0,0,0,0,0,0,0,0,0,0.298695,-0.259144,-0.107471,-0.101474,2.02756,1.44523,0.983481,2.45703,-2.42453,-2.09487,-0.983916,-1.54192,-0.595554,0.220303,0.123399,0.0459447,1.35219,1.7667,1.20592,1.35487,-1.53046,-1.47222,-1.88785,-2.41033,0.0931148,1.73598,10.7515,-1.03628,3.27006,2.18662,-11.879,4.6767,4.52921,6.16688,-11.4506,-8.82539,
-16.8135,10.456,5.06514,1.11719,-24.2594,-1.67478,13.0007,-32.4583,21.3583,5.75853,-7.52962,-25.0214,0,0,0,0,0,0,0,0,0,0,0,0,0.27361,-0.237568,0.0368615,-0.152725,2.05906,1.47564,0.834844,2.3766,-2.30521,-1.94703,-1.41121,-1.84373,-0.444975,0.199335,0.295498,-0.186111,1.08708,1.43459,1.32041,0.755281,-1.31614,-1.57547,-2.28488,-3.22993,-2.3023,0.933252,2.80153,-3.90366,-0.0801818,1.29702,-1.72337,-16.1497,6.73704,7.06097,-28.6242,-19.2671,
-7.91366,7.5805,6.71092,1.07965,-21.5228,-6.76855,-1.09328,-12.329,17.8804,-1.74919,-5.71361,-11.4832,0,0,0,0,0,0,0,0,0,0,0,0,0.227702,-0.208253,0.00985774,-0.225992,2.0274,1.48764,1.0166,1.80803,-2.14867,-1.80123,-1.77477,-2.23547,-0.127843,0.133096,0.287034,-0.234051,1.11475,1.21264,1.21154,0.617025,-1.26129,-1.71354,-2.40353,-3.0931,-1.94993,1.90649,0.436984,-2.56224,-2.58702,-0.212785,11.9336,-34.8922,8.60804,7.88322,-20.011,-19.9148,
3.87157,-2.92868,1.21297,-0.094638,-15.276,-9.68595,-3.43021,9.99229,7.06206,-2.90827,-0.877806,10.5181,0,0,0,0,0,0,0,0,0,0,0,0,0.191122,-0.122291,0.0866423,-0.216237,1.95685,1.47205,1.22156,1.03541,-1.96295,-1.69169,-2.13856,-2.63388,0.298588,-0.118435,0.273133,-0.167639,1.25988,1.03874,1.2156,0.649381,-1.48333,-1.75444,-2.45954,-2.60133,-2.36985,6.05019,6.89863,2.61916,-4.29611,-2.2936,6.56207,-39.286,9.85714,2.67914,-14.2937,-19.4086,
8.14151,-3.55478,4.55074,0.568164,-9.95071,-8.38536,-9.07552,20.6741,9.19855,-1.07552,-7.24146,15.959,0,0,0,0,0,0,0,0,0,0,0,0,0.125087,-0.0519703,0.183272,-0.170699,1.84836,1.35178,1.33636,0.456807,-1.74069,-1.66115,-2.28596,-2.66971,0.410635,-0.191182,0.399523,-0.0731823,1.33115,0.833015,1.08639,0.996901,-1.14732,-1.6994,-2.62593,-1.93445,-2.00562,0.148976,1.71107,3.7395,-5.95916,-9.1675,5.65225,-14.3434,11.2715,0.238621,-2.51569,4.84493,
4.74173,-1.80889,3.54739,-1.62823,-6.73884,-3.03887,-4.36884,9.65423,4.16684,3.56517,-8.40018,10.8336,0,0,0,0,0,0,0,0,0,0,0,0,0.161346,-0.0755744,0.195697,-0.0881744,1.70735,1.11677,1.42881,0.426602,-1.48828,-1.64708,-2.30982,-2.40234,0.464147,-0.183258,0.333837,-0.061017,1.27429,0.723145,1.32848,0.984273,-1.04071,-1.48069,-2.65206,-1.56036,5.65662,-1.76639,-0.18779,4.61433,-8.17501,-13.6034,3.72121,8.57509,14.0444,1.18909,-0.311865,20.4316,
-5.05678,2.48942,3.64253,-2.68282,5.16884,4.69805,-7.90682,13.8726,-8.95991,3.59106,-10.5531,11.2606,0,0,0,0,0,0,0,0,0,0,0,0,0.319657,-0.119592,0.203021,-0.0164212,1.51732,0.841527,1.50145,0.643929,-1.18627,-1.5709,-2.33716,-2.01347,0.278379,-0.0728192,0.366318,-0.140621,1.53198,0.771068,1.27036,1.31421,-1.29344,-1.30899,-2.82614,-1.65084,8.04965,-2.64018,0.879748,-0.844333,-9.605,-12.919,4.25923,5.7688,12.5617,5.91332,-3.34327,-4.38949,
-1.93148,3.37115,-3.45988,0.298325,0.801247,5.10865,-14.383,4.1672,-0.229508,2.56523,1.76951,11.0213,0,0,0,0,0,0,0,0,0,0,0,0,0.393118,-0.149378,0.264014,-0.019759,1.43252,0.636009,1.51776,0.784838,-1.20135,-1.45445,-2.5022,-2.02346,0.284094,-0.0214885,0.235924,-0.0142398,1.47543,0.715614,0.847797,1.09782,-1.37132,-1.24057,-2.71306,-1.59974,-1.58825,-0.34785,5.51525,-0.32069,0.542694,-6.23705,-4.73226,7.31444,-8.03927,5.56362,-14.082,-0.856461,
1.13877,1.61618,-5.61971,1.15886,0.735856,2.25819,-1.5842,2.21704,-0.800392,2.01041,7.81879,13.9469,0,0,0,0,0,0,0,0,0,0,0,0,0.325862,-0.142604,0.36301,-0.0297581,1.44301,0.569223,1.27764,0.908901,-1.31865,-1.35981,-2.69811,-2.02389,0.295536,-0.05774,0.172939,0.006022,1.46989,0.629917,0.859114,1.09806,-1.4352,-1.19383,-2.47847,-1.44771,-3.79382,1.01085,1.73589,-0.528712,-0.127335,-1.48167,-17.7579,5.02398,-4.22667,4.27822,-4.65586,0.915231,
1.3657,-1.1146,0.0797217,-0.887225,0.819703,2.46159,2.02371,2.61669,-1.46112,1.91476,2.79307,12.9546,0,0,0,0,0,0,0,0,0,0,0,0,0.270448,-0.0983389,0.308781,-0.0308637,1.4338,0.55755,0.94372,0.986914,-1.39195,-1.27083,-2.65634,-1.98337,0.300772,-0.0835798,0.202985,-0.0567315,1.45637,0.65042,0.780802,1.14077,-1.51455,-1.11005,-2.39104,-1.40819,-1.21518,2.96716,-5.44926,0.481059,-0.511239,-0.279663,-12.1933,2.45942,-3.20789,4.20954,7.67903,2.84999,
-1.17031,-2.20279,1.70113,-2.95935,-0.930519,-0.647833,1.21159,0.660453,-0.720216,1.23259,3.71066,7.40212,0,0,0,0,0,0,0,0,0,0,0,0,0.275502,-0.0127045,0.175861,-0.00317057,1.43211,0.562638,0.757073,1.0223,-1.46582,-1.17722,-2.47052,-1.8967,0.245575,-0.0413992,0.162568,-0.094334,1.40283,0.549463,0.71683,1.06396,-1.55988,-1.05022,-2.1887,-1.52619,0.84423,2.97084,-4.0669,1.36052,0.397237,0.636945,-4.43537,0.762282,-3.26267,3.88527,6.66999,3.72111,
-0.922857,0.911406,0.48176,-3.31708,-2.29832,-1.06641,3.67354,-0.0794856,-1.83962,1.78393,9.825,5.86316,0,0,0,0,0,0,0,0,0,0,0,0,0.278841,0.0224201,0.111746,0.00984459,1.43617,0.571275,0.693198,1.02816,-1.52267,-1.09131,-2.31077,-1.81586,0.227634,0.0692293,0.084065,-0.132093,1.33965,0.529051,0.795456,1.02074,-1.63999,-0.944641,-1.7458,-1.49991,-0.714652,0.517648,-2.34758,-0.46272,-0.22927,0.021617,-2.23414,-0.212092,-2.18705,3.76561,8.59884,4.07101,
-1.01334,2.31226,-1.5159,-0.820341,-2.98348,-0.576125,4.27866,-1.80779,-1.05598,0.902013,5.93857,2.60961,0,0,0,0,0,0,0,0,0,0,0,0,0.256839,0.0261623,0.0837804,-0.0135863,1.42051,0.559491,0.666743,1.0158,-1.57374,-1.00655,-2.05142,-1.73063,0.190843,0.125777,0.00273966,-0.0821627,1.27143,0.517305,0.830741,0.923722,-1.6755,-0.883879,-1.46716,-1.53671,-1.27313,0.356206,-1.02024,-1.78814,-1.48668,-0.957072,-0.357423,-0.988197,-2.97581,4.32927,17.3362,4.47691,
-1.40388,3.49762,-4.10269,-0.223984,-5.65108,-3.78101,3.40937,-1.11712,-0.428906,7.33996,2.76571,-0.0544758,0,0,0,0,0,0,0,0,0,0,0,0,0.236172,0.0209019,0.0589145,-0.0444676,1.3731,0.581943,0.684419,0.994785,-1.62654,-1.01639,-1.71293,-1.64338,0.165888,0.15188,-0.131143,-0.0663234,1.08534,0.480101,0.861727,0.93068,-1.69133,-0.786989,-1.28148,-1.56238,-0.70641,-0.44635,-1.29749,-0.644819,-3.08577,2.46991,2.04665,-0.97102,-2.38171,-3.20989,16.0413,4.15902,
-0.815585,4.20422,-8.26034,-0.172691,-4.14752,-3.67897,7.96294,-0.601092,-0.814252,6.34783,10.5307,-1.14287,0,0,0,0,0,0,0,0,0,0,0,0,0.218172,0.0214973,0.0657756,-0.0500781,1.27979,0.630524,0.708713,0.976074,-1.65367,-1.06751,-1.61528,-1.57113,0.152741,0.187466,-0.25053,-0.0622596,0.989218,0.52706,1.0287,0.934245,-1.696,-0.851786,-1.15959,-1.5744,-1.64038,-0.110007,0.705416,-0.26369,-6.23345,2.18472,0.0734741,-0.88926,-0.487986,-1.90931,1.72292,2.12236,
0.868361,4.57484,-8.81109,0.0248487,-1.66207,-4.87463,7.8445,-0.780629,-0.529583,4.69335,9.51859,-0.549962,0,0,0,0,0,0,0,0,0,0,0,0,0.169759,0.0144112,0.0740056,-0.0567938,1.13482,0.672691,0.713488,0.961568,-1.66121,-1.09711,-1.58253,-1.55761,0.145096,0.18539,-0.27643,-0.0650842,0.910207,0.519038,1.03622,0.918104,-1.69026,-0.932162,-1.17175,-1.58452,-2.96986,-0.60076,0.1004,-0.464216,-7.90656,2.06659,0.447528,-0.611964,-0.393221,-1.13925,1.50198,-0.245383,
1.52714,4.25977,-7.77821,0.0210851,-1.25516,-5.96671,7.44989,-0.921876,0.975922,2.63427,9.90412,-0.377076,0,0,0,0,0,0,0,0,0,0,0,0,0.109987,0.002631,0.0747659,-0.0636726,0.973031,0.715371,0.729697,0.945877,-1.67042,-1.11503,-1.55746,-1.56724,0.120288,0.162912,-0.236637,-0.067026,0.77632,0.516941,1.04882,0.890146,-1.63998,-1.02321,-1.14322,-1.59348,-2.53925,-0.505506,-0.013733,-0.209839,-7.32523,2.0119,1.05654,-0.942775,-0.429702,-0.677344,0.903719,-0.557806,
1.54107,3.48848,-6.11081,-0.433881,0.0834911,-7.67808,6.24308,-0.223039,1.66448,1.97473,9.62167,0.153328,0,0,0,0,0,0,0,0,0,0,0,0,0.0710988,-0.00614117,0.0735386,-0.0650784,0.833245,0.755941,0.755369,0.921282,-1.65766,-1.1284,-1.54424,-1.57741,0.103236,0.124693,-0.174068,-0.0819511,0.701092,0.489678,1.03319,0.881736,-1.56134,-1.06414,-1.14914,-1.58126,-1.47526,-0.435239,-0.158691,0.0241234,-6.77465,2.043,1.40487,-1.53121,1.48702,-0.736583,0.512021,-0.499233,
1.20514,2.64939,-4.0131,-0.941472,0.835968,-9.36543,4.9106,0.707225,2.15393,2.56798,9.22474,0.318782,0,0,0,0,0,0,0,0,0,0,0,0,0.0499231,-0.0144601,0.0688007,-0.0628279,0.707852,0.799378,0.787745,0.885718,-1.61171,-1.14566,-1.53676,-1.58131,0.0850159,0.0838567,-0.097732,-0.097854,0.636655,0.466469,1.01681,0.879383,-1.4681,-1.06092,-1.16275,-1.56677,-0.655629,-0.382941,-0.300429,0.131638,-5.23176,2.08543,1.63181,-1.73122,2.87241,-0.898726,0.251255,0.0893686,
0.441281,1.89436,-2.01554,-1.20583,0.571283,-10.4292,3.54317,1.0427,2.79518,3.56212,8.72755,0.317341,0,0,0,0,0,0,0,0,0,0,0,0,0.0428354,-0.021075,0.0624379,-0.0589923,0.617227,0.84278,0.823956,0.854403,-1.53649,-1.16403,-1.53338,-1.57476,0.0572502,0.0496639,-0.0239807,-0.103129,0.570418,0.466326,1.00135,0.872403,-1.34595,-1.03793,-1.18208,-1.55288,-0.16182,-0.251778,-0.28984,0.204834,-3.48301,2.03576,1.78339,-1.18537,3.93639,-0.819174,0.109613,0.458967,
-0.251087,1.0434,-0.563938,-1.24479,0.618651,-10.9079,2.3959,0.775943,2.86255,4.18814,8.0811,0.233756,0,0,0,0,0,0,0,0,0,0,0,0,0.0416386,-0.0244936,0.0577857,-0.0541548,0.558236,0.881881,0.859923,0.837917,-1.43931,-1.17728,-1.53105,-1.56287,0.0300673,0.0155431,0.0321834,-0.0982179,0.531406,0.482893,0.991413,0.858572,-1.21383,-1.01955,-1.20478,-1.53926,-0.0763903,-0.0849729,-0.152243,0.286431,-2.57878,1.86638,1.78271,-0.519155,5.54881,-0.489785,0.151323,0.713298,
0.262966,-0.570397,1.03707,-0.182605,-2.8693,-9.73557,2.46778,-0.293428,9.22105,-0.181366,6.82624,0.0506534,0,0,0,0,0,0,0,0,0,0,0,0,0.0388508,-0.0264335,0.0546326,-0.0496261,0.572638,0.9181,0.896007,0.832636,-1.42732,-1.18132,-1.52502,-1.54621,0.0439669,-0.0555458,0.0890427,-0.0579648,0.52769,0.559759,1.02711,0.82069,-1.1286,-1.18413,-1.24118,-1.52844,-0.270127,-0.314822,-0.353631,-0.0517231,3.49121,1.55414,1.61976,-0.0104625,-3.50631,0.221921,0.539263,0.787291,
0.128675,-0.847197,3.77415,0.960719,-2.76683,-9.08387,1.65345,-0.262381,11.4436,-5.55916,3.79985,1.71544,0,0,0,0,0,0,0,0,0,0,0,0,0.0279072,-0.0379648,0.0425424,-0.0522247,0.637878,0.945965,0.924862,0.831504,-1.48489,-1.17047,-1.50794,-1.53067,0.0179318,-0.0874373,0.177194,-0.0146071,0.588734,0.607339,1.01635,0.815882,-1.07537,-1.37707,-1.33346,-1.44735,-0.756123,-0.779229,-0.815719,-0.0405573,3.07646,1.2364,1.26731,-0.256336,-2.41133,0.788002,1.12415,0.735493,
-1.77461,-0.806094,4.17588,2.56541,-3.10955,-6.66226,0.86056,0.842893,12.316,-6.03041,1.67433,4.66148,0,0,0,0,0,0,0,0,0,0,0,0,0.0127911,-0.0565887,0.0275422,-0.0446942,0.699262,0.950163,0.94811,0.81675,-1.52807,-1.2018,-1.48031,-1.49342,-0.0690652,-0.107911,0.190185,0.0764951,0.632113,0.660452,1.00254,0.832347,-1.07172,-1.52674,-1.38403,-1.25325,-0.543588,-0.953935,-0.219628,0.928644,2.86163,-1.16103,1.00016,-0.905932,-1.81473,-4.1861,1.46542,2.68549,
-4.71368,-0.109457,1.84628,5.30414,-3.61831,-4.12648,-0.109109,-0.23839,11.7979,-2.31095,-0.351216,9.81628,0,0,0,0,0,0,0,0,0,0,0,0,0.00352647,-0.0737933,0.0414305,-0.0212193,0.756434,0.906253,0.966176,0.802282,-1.55812,-1.33143,-1.44614,-1.40558,-0.197716,-0.101297,0.147222,0.173503,0.670342,0.659518,0.980508,0.855822,-1.1086,-1.5788,-1.42186,-1.04947,-0.63476,-1.15626,1.59701,-0.872156,2.93201,-4.08377,0.934835,3.15381,-1.11961,-7.74635,1.91605,-1.82683,
-3.88667,0.489933,0.0710745,5.4712,-6.34454,-0.31317,-1.40822,-1.1753,10.9046,0.291606,-0.71402,8.43566,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458013,-0.0877984,0.0870875,-0.0333237,0.816345,0.775686,0.980283,0.847332,-1.57835,-1.47012,-1.41265,-1.40848,-0.166666,-0.0727696,0.130177,0.174655,0.616664,0.615331,0.933207,0.837313,-1.15837,-1.57393,-1.42722,-1.06695,-0.330967,-0.228428,2.01232,-0.543464,2.70502,-7.39141,0.462639,1.84963,-0.810046,-5.77364,0.699583,0.205375,
-1.85676,-0.553244,0.193384,4.61417,-8.92244,3.22617,-1.37666,-1.328,10.329,2.57651,-1.85683,7.78,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114972,-0.0816398,0.116943,-0.0442371,0.866576,0.624601,0.977309,0.877115,-1.59177,-1.5498,-1.40675,-1.39656,-0.0927169,-0.0864421,0.143509,0.129911,0.556194,0.609835,0.905454,0.846555,-1.19002,-1.49912,-1.48072,-1.06582,-0.347465,0.866377,0.941525,-0.520954,2.3258,-7.19061,-0.839404,1.12803,-0.570632,-2.61893,0.0148195,0.977076,
